artist_id,artist_name,artist_handle,page_link,description,invited_by,twitter,instagram,n_following,n_followers
0xbB322d8abFF816360C057d0d628410D25df582Ec,Robbie Trevino,robbietrevino,https://foundation.app/@robbietrevino,"Creator of Numinous and Concept artist and Illustrator for Netflix, Valve, Mondo, Wizards of the Coast, 3d Total, 10 Chambers and more.",synticfaye,https://twitter.com/RobbieSTrevino,,24,796
0xb85791f486Fc86B51AD7bE308e27825226f85DeB,Fabio Narcosis,narcosis,https://foundation.app/@narcosis,3d Brazilian based cryptoartist,lukazvd,,,0,17
0x817C1DBaB90635450FD2c05b503de7aDA57dD9FE,Kelly Robitaille,kellyrobitaille,https://foundation.app/@kellyrobitaille,"Kelly Robitaille is an artist and photographer based out of Ontario, Canada. Kelly focuses on creating an out of the box artistic experience utilizing storytelling, symbolism and a little whimsy.",shavonnewong,https://twitter.com/k_robitailleart,,45,398
0xEACF487491FD7EfAC20FD45518ae2741CC389E0e,Ivan Solyaev,solyaev,https://foundation.app/@solyaev,This is all about darkness.,presstube,https://twitter.com/solyaev,https://instagram.com/solyaev.black,6,303
0xc6874bcB974b71d06e9F1aB122d5499f5a0462fd,am2pointoh,am2pointoh,https://foundation.app/@am2pointoh,I make content in a digital format.,Overfiend,https://twitter.com/am2pointoh,,23,145
0x4F835AA9C21c13a31a93a8B3A94027C2F3a21D99,Florian Poli,florian,https://foundation.app/@florian,I'm a web designer/developer with a love to create abstract space art,nftpanda,,,93,66
0x389558DE8b3F08063f86bE521cf2Bf500Feba873,Bruno,brunofrr,https://foundation.app/@brunofrr,3D Artist/Motion Designer based in Brazil,dyinginkyoto,https://twitter.com/brunofrrr,,35,36
0xd1fBaA0c31FF10Ad82cdd5B5c528639461CE7EA6,Tina Eisen,tina_eisen,https://foundation.app/@tina_eisen,"Hi I’m Tina,
…photographer, digital artist, analog painter, creator & lover of the obscure, close up, creepy.
Join me on my journey of self-expression & dive into my analog-digitial-crazy world.",Captvart,https://twitter.com/tina_eisen,,6,145
0x10abE002091d99B8C92B19e74f5346F4433aea4f,Musketon,musketon,https://foundation.app/@musketon,Musketon is a visual artist from Belgium with the main focus on vector graphics and an extreme eye for details. Zoom in up to 64000% on my work to still discover new details.,grossehalbuer,https://twitter.com/musketon,https://instagram.com/musketon,15,2062
0x2487140216d7a54c27D2d75DD672a72059679Df8,DAMNENGINE,damnengine,https://foundation.app/@damnengine,"Dutch artist/motion designer.
Morbid surrealist",EKAH,https://twitter.com/damnengineer,https://instagram.com/damnengine,42,331
0xFA1Cbc72E124a91589B9a2551a9b6597347a8ef5,KP,kpgraphics,https://foundation.app/@kpgraphics,South African Artist.,eleven,https://twitter.com/KylePGraphics,,2,10
0xe19f3F87d8c631DE70984C459f24dB52999Df0AB,Conor Irving,cjirv,https://foundation.app/@cjirv,26 Year old Digital artist and collector. I have been apart of the crypto community for about 1 year so far. I have been creating digital artworks for over 3 years and was a drawer prior for 13years.,Overfiend,https://twitter.com/irving_conor,https://instagram.com/irvingconor,38,100
0x77d38E690A35B376dd99bf9b3AE8cB0D9E9fd2e6,JPΞG Digital,jpegdigital,https://foundation.app/@jpegdigital,#nftart collector,,https://twitter.com/jpegdigital,,20,76
0x8F4B261DCddfaB4108da8Bcc361E48Ee1B6bD607,Rad Mora,radmora,https://foundation.app/@radmora,Rad Mora is a 3D Motion Designer & Art Director based in New York. He believes that 3D Motion design has the power to make you FEEL worlds that exist far beyond the human gaze.,,https://twitter.com/rad_mora,https://instagram.com/rad.mora,3,60
0x6FAC3fE2000af2b184f1845606Ec6F690C98fB4F,Daviher Loredo,davihero,https://foundation.app/@davihero,Crazy little visual artist.,jenue,https://twitter.com/daviherotype,,2,47
0xa52578c6ADa18248d95805083Ed148957573E4eb,Justin Maller,justinmaller,https://foundation.app/@justinmaller,"A pioneer in the digital art world, Justin Maller has been creating work at the juncture of avant garde and pop culture since the turn of the century.",blakekathryn,https://twitter.com/justinmaller,https://instagram.com/justinmaller,51,1683
0x5e0158405C241E8E0f79B794383501eeA88aCf44,Eva Papamargariti,evapapamargariti,https://foundation.app/@evapapamargariti,"Eva Papamargariti works with moving image, sculptures, installations and printed material. Her work has been exhibited in institutions and museums including the New Museum, Whitney and MAAT Museum.",,,,1,104
0x1d23d61567f3F2eE0be9A91Dd167Ca2BCc89cEE5,Cazuza,cazuza,https://foundation.app/@cazuza,3D Artist / Fashion Designer based in Ribeirao Preto (Sp) Brazil,dyinginkyoto,https://twitter.com/guessmewho__,https://instagram.com/guessmewho__,12,41
0x6360E7cfe7c92714b04D3265ecf65AB4007132F4,Ryan Hipp,hipphop,https://foundation.app/@hipphop,Picture Book Author Illustrator. Recipient of the Gwen Frostic Award for Inspiring Literacy. Whimsical. Vegan. Nerdcore.,HIPPHOP,https://twitter.com/hipphop,,21,54
0x2260742B5AB945634DFB13F8504fBB46AE6471A3,Lito,litodesigns,https://foundation.app/@litodesigns,Freelancer graphic designer currently working in the 2D world.,Jenk,https://twitter.com/litodesigns,,43,74
0xB07b4886aB67d2e0045f86B18ae5c37d1C987dE5,Paul∝Rosas,paulplastic,https://foundation.app/@paulplastic,"∝ (i love using my hands) 3D Animator \ 10∝ years lost in the 3D realm, Los Angeles, CA ∝ I re-create/mimic ideas of the unconscious.",michaelgreen,https://twitter.com/paulplastic2,https://instagram.com/paul_plastic,69,120
0xdF9dB02f5f0260E281d58a80340544d760e72Ef2,MADWEL,mad,https://foundation.app/@mad,Painter + digital,mewpsd,,,0,37
0x32e1254CAd225FF9E41BF456577479cd4197Ae2A,DesignMorphine,designmorphine,https://foundation.app/@designmorphine,"your design addiction.
Original account https://foundation.app/designmorphineog",,https://twitter.com/Design_Morphine,,17,110
0xB898e4EF68575b3862e663FBB09C2072b35e2D20,Jordan Jenkins,jkane,https://foundation.app/@jkane,"Brand Designer, Hockey Fan and overall Nerd.",damian,,,29,73
0x71356112b4eBE1cD2D0cAf59D437Bb70574e22da,zac drew,cryptoa62724478,https://foundation.app/@cryptoa62724478,@drew,cryptoa62724478,,,15,17
0x3B4e038dA75C296932bd6026B9BaA8D541430044,Luis Miranda,luismiranda4d,https://foundation.app/@luismiranda4d,"3D Artist who listens to way too much electro pop.
Online educator and Teaching Assistant for School of Motion.
Fun fact: I worked with Beeple on the FITC titles.",yuyatakeda,https://twitter.com/LuisMiranda4D,https://instagram.com/luismiranda4d,45,131
0xFE85593E8dC16A256CE105175295913f79d1Fed7,Gwyn,gwyn9x,https://foundation.app/@gwyn9x,"My art is 1990s & 2000s retro-futurist, or ‘Win9x Fantasia’. When not pushing pixels I advocate for LGBTQ+ NFT artists.",kate-the-cursed,https://twitter.com/Gwyn9x_,https://instagram.com/gwyn9x,10,46
0xf56345338Cb4CddaF915ebeF3bfde63E70FE3053,Bored Elon,boredelonmusk,https://foundation.app/@boredelonmusk,Arts and inventions from Elon in his downtime. A futuristic hyper-PARODY creator and Martian explorer.,kaz,https://twitter.com/BoredElonMusk,,15,831
0x484eC62385e780f2460fEaC34864A77bA5A18134,☆Chris☆,nyancat,https://foundation.app/@nyancat,Artist. Creator of memes. Cat lover.,,https://twitter.com/PRguitarman,,14,5548
0x06a8C253486232B6388Be396e7463D615F2b6Bb2,Domenico Barra,altered_data,https://foundation.app/@altered_data,Glitch is the event. Pixel is the element. Low resolution. High vision. On a mission called #WhitePageGallery. When you see a glitch think of me.,,,,0,14
0xf098B5655327C6F4968E81967eBbd0c0edFA2B17,Edin Agovic,agovik,https://foundation.app/@agovik,Art Director & 3D Artist based in Stockholm.,OscarPettersson,https://twitter.com/agovikstudio,,25,53
0xB74DD5a45490D29c18f63788Aa3bBeE573D3bCB0,Dreamonaut,dreamonaut,https://foundation.app/@dreamonaut,"Graphic Designer and 3D artist Inspired by music, feelings, human mind, science fiction, universe and occasional weird dreams.",blueheel,,https://instagram.com/the_dreamonaut,3,37
0x4F4105897622DcB3719Fc44B426035469f73590d,Rod Rigs,rodrigo,https://foundation.app/@rodrigo,Artist.,everfresh,https://twitter.com/RodrigoC4D,https://www.instagram.com/cyanographics/,2,80
0x9A2cC6033eF739c4FCAcCD64F44f0381D9f9c0D3,HelloMrColor,hellomrcolor,https://foundation.app/@hellomrcolor,"HelloMrColor is an ongoing expression and collection of visuals by Nigerian visual artist Niyi Okeowo. It explores themes of futurism, Afrofuturism, isolation, anxiety, and geometric structures.",oscarasecas,https://twitter.com/niyiokeowo,,29,111
0x18173F2261DA295acb381420578f37fa7015F353,Benoit Huguet,benam0u,https://foundation.app/@benam0u,Freelance 3D Artist based in Bordeaux (France),Wobbleman,https://twitter.com/Benam0u,,102,126
0x6f771E229AbbC32E380b7ccF7a510fE00c254F90,Gianmarco,next,https://foundation.app/@next,Gianmarco is a multidisciplinary digital artist based in Italy.,claudio,https://twitter.com/photoshopabuse,https://instagram.com/gnmlnd,21,81
0x294478413aF24Af91AA3E9645f3567C91C599184,Moeen,moeen,https://foundation.app/@moeen,"Digital Artist from London with a focus on creating experimental, generative, trippy artwork. Exhibited at London Kachette & Docklands.",iamyonson,https://twitter.com/Moeen,https://instagram.com/moeen,137,578
0xEEd3C882030A33327F8046eD1a98E27347554C6c,Dewey Saunders,deweysaunders,https://foundation.app/@deweysaunders,"I am a graphic designer based in Los Angeles specializing in album cover artwork, mixed media and collage. You may have seen my work on Anderson .Paak's Malibu cover or Future's The Wizrd.",PROBCAUSE,https://twitter.com/DeweySaunders,https://instagram.com/deweysaunders,26,82
0xbC10CD06B201DdBE419119b4bfB5a7dAc24c2753,UnoDwicho,unodwicho,https://foundation.app/@unodwicho,"French graphic/web designer with a love for digital art, lettering, photography and many more things I try my best to make as beautiful as possible.",Orphan,https://twitter.com/UnoDwicho,,25,121
0x0719d2145EC43DE42a8693cC0FD7365F4e7DB327,R▲,ra,https://foundation.app/@ra,_vbstract.interfæce/,poellll,https://twitter.com/tema_ra,,0,62
0xDdeDdfF25a18e98b0A0CB14B0840Ff75953Ec1Cc,Leo Köhler,leokohler,https://foundation.app/@leokohler,"3D Artist, Designer and Motion designer from Stockholm.",Agovik,https://twitter.com/leokhlr,https://instagram.com/kohlermotion,39,124
0x7D6E4f8B4219Be9537A1D58cC9bd9bb801979d0d,Aleksey Mikhaylov,arpeich,https://foundation.app/@arpeich,I'm doing rancid and cursed things for many years.,chuvabak,https://twitter.com/Arpeich,https://instagram.com/arpeich,0,77
0x5A6e6a2c0d9c3810b97C0C9046ef0393C594D232,Juan Rendon,cartoonadvisory,https://foundation.app/@cartoonadvisory,"3D Artist based out of Florida.
Using Cinema4D, Unity, and the Adobe Creative Suite to bring to life my creations.",CartoonAdvisory,https://twitter.com/CartoonAdvisory,,44,79
0x921Dda9bdbe108A7cF9c89e444ec2a5dAaeE3F68,DIGITAL RIDGE,digital_ridge,https://foundation.app/@digital_ridge,"3D Animator from the UK.
Focused on creating detailed, high effort NFTs.",rolzay,https://twitter.com/Digital_Ridge_,,0,25
0x8c5e75d1815F871C5892AD21e12A7d3Ce7904E37,Patrick Weller,fireflyanimations,https://foundation.app/@fireflyanimations,"Patrick, the face behind Firefly Animations. He is a 3D artist from Germany. For a year now, his hobby has been creating animation and artwork.
He is happy when he can share his work with others.",markusgonser3d,https://twitter.com/FireflyAnima,,2,25
0x41F3Ad0f4671C3811ce05F0Bd5D024297b44B59E,Vojin Mladenović,voja,https://foundation.app/@voja,Digital artist based in Slovenia,taudalpoi,https://twitter.com/Vojaart,https://instagram.com/voja_world,30,295
0x58287D7B1A102264B48855aA8Bdd29Be3eBad9f2,Natalie Mauro,maeve,https://foundation.app/@maeve,"Visual Artist//LA
Blending together the female form with nature, I create art that will have people questioning their ideas of femininity+beauty. What you see is up to you.",yangtianli,,,0,124
0x9F992aBe24574867cF43a3D7cF3a80424435e729,8VO,8vo,https://foundation.app/@8vo,Surrealism painter based in Paris interested in giving unique directions to artworks and create rarity.,Zeiqh,https://twitter.com/8vofr,,2,38
0x727Ea0c92926C6c3F3e25E72503aE176EA147686,James Huson,huson,https://foundation.app/@huson,"Huson is an independent animator — Making shit move in Manchester, England. 💀",pianoandthefox,https://twitter.com/jhuson_,,16,48
0x8E3c539591dA58f30527c3D1d47bea7A0BD43999,Lee Souder,lee_souder,https://foundation.app/@lee_souder,"Currently working as a Senior Concept Artist at PUBG. Previous games worked on include: System Shock 3, Call of Duty and God of War. In my free-time I create 3D Fine Art. Enjoy!",volkan,,,5,46
0xD665afb9A4019a8c482352aaa862567257Ed62CF,Archangel,archangel,https://foundation.app/@archangel,Occultism at it's finest !,frickltd,https://twitter.com/TheArchangel22,https://instagram.com/_thearchangel__,38,824
0xfe4364Ff9441e8d760A731875451b8914f0Cb578,Bumpy,bumpy,https://foundation.app/@bumpy,I'm a bumpy junkie. An ugly one. I can dance tho.,jerico,https://twitter.com/BumpyJunkie,,19,298
0x28b35326392cFE2476d91dfDE1090101EFaB79a1,Aswoood,aswoood,https://foundation.app/@aswoood,"Aswoood is a 2d motion artist that makes object-head, character-centric, looping animated .gifs.",areahey,https://twitter.com/aswoood,https://instagram.com/aswoood,14,44
0x3945a8c8b6d39e47A14EBD8dBC699382AF284107,Lisa Odette,lisaodt,https://foundation.app/@lisaodt,3D artist who loves to explore the female essence through shapes and colors.,RobertMine,https://twitter.com/LisaODT,https://instagram.com/lisaodt,72,1085
0xe53906Cf3C5B9d2E16B7Be8A0Cfa616b333edc64,Mal,mallowed,https://foundation.app/@mallowed,Digital Artist,migg,,,3,10
0x66CAC861DF930db0D1C02F276648Fe2754628157,BBB3viz,bbb3viz,https://foundation.app/@bbb3viz,"Franco-German, Berlin-based 3D artist who's been messing with the language of architecture, film and surrealism since 2007.
CGArchitect's 3Daward winner 2010 and 2020.",nic_hamilton,https://twitter.com/bbb3viz,https://instagram.com/bbb3viz,141,251
0xF701c30Fda1C7a1d2Bb9B191190Af5a1B5697768,Mike Campau,mikecampau,https://foundation.app/@mikecampau,"Digital Artist since Photoshop 1.0
Father of 5
I create motion and emotion in a single frame
Take payment in ETH or beer",kidmograph,https://twitter.com/mikecampau,https://instagram.com/mikecampau,234,680
0xb9C8910c5E29707bE6A8241B43C07C4a6D6b1b67,Callaby,callaby,https://foundation.app/@callaby,"Soft, chubby characters that seesaw between adorable and disturbing.  ",,https://twitter.com/mrcallaby,https://instagram.com/mrcallaby,4,55
0x3c77d7FD5998e5bdDCc0216d1c754D5967493d50,Nikita,elizarevfx,https://foundation.app/@elizarevfx,"Digital&Crypto artist based in Russia💥 └Combining the present and future ┴ VFX, Motion Design🔱",eduard_ov,https://twitter.com/Elizarevfx,https://instagram.com/elizarevfx,79,285
0xAD7c03d8d270d7D5B5b8ead0096f3d3fd8Aaa46f,Ian Lawrence,createbylaw,https://foundation.app/@createbylaw,"IAN IS A CREATOR, CURRENTLY BUILDING IN ATLANTA, GEORGIA.
3D DESIGN + ANIMATION + CREATIVE DIRECTION",shogo,https://twitter.com/createbylaw,https://instagram.com/createbylaw,19,94
0xEB95ff72EAb9e8D8fdb545FE15587AcCF410b42E,Sir Suhayb Carter,sirsu,https://foundation.app/@sirsu,Founder @wellisculture | Principal @blvkhvnd | Cryptomedia Designer | Steward of the Culture | @HEATCHECKME,,https://twitter.com/sirsuhayb,https://instagram.com/_sirsu,9,254
0xCE1da4d1B55a4dab241e78C68eaD83730670c4CC,Islaam Yasin,iy,https://foundation.app/@iy,IN MY MIND,markthehabibi,https://twitter.com/Islaamyasin_,https://instagram.com/islaamyasin,52,143
0x8B7EC4b1903f2af9F1Bb608E0a860b9f84B62447,David Cat,fractalmotion,https://foundation.app/@fractalmotion,"Motion Graphic Artist with 10 years of experience loving to solve technical problem and experimenting with 3D in any fields and creative styles,Multidisciplinary is the keyword to evolve in this world",rawandrendered,https://twitter.com/FractalMotion,,17,111
0x4fA7Fc217d2Da64b617eED770286fCC48BaF4022,Thomas Visscher A.K.A V̶͙͖̄i̸̺̻̇́s̸̟͆̈́ŝ̵͎̭̏c̶̘̗̿h̵̪̥̀̉✿,vissch,https://foundation.app/@vissch,"NFT artist at NFTblack
Curator at Cyphervault
Creator of Beyondman",,https://twitter.com/Vissch2,https://instagram.com/thmsvis,8,61
0xf3b5876D7aCE37347FF3EAc223bdbF46dB18FF8e,cypher,cypher,https://foundation.app/@cypher,Sound Worlds,,https://twitter.com/cypheraudio,,12,59
0x8afe2c44005c943E967A40bD5dbfc116410c4Efb,Muhcine Ennou,muhcine,https://foundation.app/@muhcine,"Muhcine Ennou is Moroccan artist, currently based in The Netherlands. Using CGI as a medium of expression. He has shown in Nederlands Fotomuseum, GPP: Dubai, Institut du monde arabe and Melkweg.",l4artiste,https://twitter.com/Muhcines,https://instagram.com/muhcines,12,299
0xd969aE2fdE1B6ad8CBBf352286124F70dCD15C99,Christian Whiticar,cwhiticar,https://foundation.app/@cwhiticar,"Christian Whiticar is a classically trained graphic artist specializing in 3D animation. His work is inspired by surrealism, eerie behaviors and the darker yet magical side of things.",fvckrender,https://twitter.com/c_whiticar,https://instagram.com/cwhiticar,4,139
0x23385d4BA1b8B61f55e8606BeBBE7EA1f9FF15fa,Nabil chequeiq,cryptoblue,https://foundation.app/@cryptoblue,3D Character Artist working in the Feature film industry with a background in TV production and video games as well.,Muhcine,https://twitter.com/nchequeiq,https://instagram.com/nchequeiq,31,238
0x86E578946D012B73c4B62070AF5c8c9e62D5a22A,0xBrain,0xbrain,https://foundation.app/@0xbrain,"“Memory's images, once they are fixed in words, are erased"" - IC",,https://twitter.com/0x_brain,,7,122
